timestamp,day_of_week,hour,minute,hour_float,is_holiday,is_exam_period,active_counters,queue_length,orders_pending,customers_served,average_service_time,predicted_customer_count,waiting_time_minutes,crowd_level,data_source
2026-01-20 12:30:00,1,12,30,12.5,0,0,4,52,43,44,1.54,98,23.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-20 13:00:00,1,13,0,13.0,0,0,5,66,56,38,2.15,104,31.2,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-20 13:30:00,1,13,30,13.5,0,0,5,59,50,43,1.91,100,25.3,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-20 14:00:00,1,14,0,14.0,0,0,2,41,37,31,1.21,71,30.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-20 14:30:00,1,14,30,14.5,0,0,4,28,25,50,1.39,70,11.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-20 15:00:00,1,15,0,15.0,0,0,1,16,13,16,1.11,31,20.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-20 15:30:00,1,15,30,15.5,0,0,1,21,19,14,1.36,33,31.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-20 16:00:00,1,16,0,16.0,0,0,2,4,3,26,1.46,26,3.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-20 16:30:00,1,16,30,16.5,0,0,5,36,33,48,1.69,79,13.5,HIGH,SYNTHETIC_DEMO_DATA
2026-01-20 17:00:00,1,17,0,17.0,0,0,4,42,38,43,1.65,79,19.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-20 17:30:00,1,17,30,17.5,0,0,4,35,29,40,1.86,75,18.8,HIGH,SYNTHETIC_DEMO_DATA
2026-01-20 18:00:00,1,18,0,18.0,0,0,1,30,27,18,1.31,40,45.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-20 18:30:00,1,18,30,18.5,0,0,1,31,27,15,1.32,46,48.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-20 19:00:00,1,19,0,19.0,0,0,1,5,7,13,1.45,20,10.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-20 19:30:00,1,19,30,19.5,0,0,1,5,6,16,1.34,16,9.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-21 08:00:00,2,8,0,8.0,0,0,2,22,19,26,1.31,42,15.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 08:30:00,2,8,30,8.5,0,0,3,46,39,35,1.52,76,26.8,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 09:00:00,2,9,0,9.0,0,0,2,49,42,27,1.21,77,36.3,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 09:30:00,2,9,30,9.5,0,0,1,25,21,18,1.27,42,36.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 10:00:00,2,10,0,10.0,0,0,1,26,24,14,1.45,37,43.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 10:30:00,2,10,30,10.5,0,0,4,54,46,38,1.94,89,28.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 11:00:00,2,11,0,11.0,0,0,3,66,56,28,2.09,89,52.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 11:30:00,2,11,30,11.5,0,0,3,15,14,38,1.41,48,6.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 12:00:00,2,12,0,12.0,0,0,5,51,44,53,1.65,101,19.8,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 12:30:00,2,12,30,12.5,0,0,4,64,54,45,1.55,105,28.8,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 13:00:00,2,13,0,13.0,0,0,5,51,44,58,1.47,103,17.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 13:30:00,2,13,30,13.5,0,0,5,50,42,57,1.43,102,17.8,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 14:00:00,2,14,0,14.0,0,0,3,32,29,47,1.03,74,14.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 14:30:00,2,14,30,14.5,0,0,2,44,38,25,1.35,70,33.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 15:00:00,2,15,0,15.0,0,0,2,15,15,26,1.42,37,11.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 15:30:00,2,15,30,15.5,0,0,1,14,15,17,1.15,25,19.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-21 16:00:00,2,16,0,16.0,0,0,2,11,10,30,1.28,38,9.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 16:30:00,2,16,30,16.5,0,0,3,53,45,31,1.6,86,34.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 17:00:00,2,17,0,17.0,0,0,4,60,51,33,2.06,88,34.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 17:30:00,2,17,30,17.5,0,0,3,55,47,29,1.94,82,39.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-21 18:00:00,2,18,0,18.0,0,0,1,33,28,12,1.62,46,59.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 18:30:00,2,18,30,18.5,0,0,2,19,18,34,1.1,48,14.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-21 19:00:00,2,19,0,19.0,0,0,2,7,8,19,1.18,19,3.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-21 19:30:00,2,19,30,19.5,0,0,1,3,4,15,1.14,15,3.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-22 08:00:00,3,8,0,8.0,0,0,2,7,9,33,1.06,34,5.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-22 08:30:00,3,8,30,8.5,0,0,2,47,39,29,1.34,72,37.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 09:00:00,3,9,0,9.0,0,0,3,42,36,39,1.43,74,22.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 09:30:00,3,9,30,9.5,0,0,1,23,19,19,1.19,37,32.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 10:00:00,3,10,0,10.0,0,0,1,32,26,19,1.3,47,48.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 10:30:00,3,10,30,10.5,0,0,4,48,38,46,1.5,87,20.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 11:00:00,3,11,0,11.0,0,0,5,44,36,48,1.79,87,17.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 11:30:00,3,11,30,11.5,0,0,3,18,17,35,1.45,47,10.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 12:00:00,3,12,0,12.0,0,0,5,52,42,56,1.55,99,20.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 12:30:00,3,12,30,12.5,0,0,4,61,51,40,1.73,101,29.6,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 13:00:00,3,13,0,13.0,0,0,4,72,60,35,1.86,104,36.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 13:30:00,3,13,30,13.5,0,0,4,67,54,39,1.71,108,31.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 14:00:00,3,14,0,14.0,0,0,2,49,41,26,1.64,72,45.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 14:30:00,3,14,30,14.5,0,0,4,24,20,55,1.22,71,11.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 15:00:00,3,15,0,15.0,0,0,2,6,8,25,1.56,29,5.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-22 15:30:00,3,15,30,15.5,0,0,1,23,19,17,1.45,35,38.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-22 16:00:00,3,16,0,16.0,0,0,2,9,11,22,1.54,28,8.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-22 16:30:00,3,16,30,16.5,0,0,5,31,27,52,1.61,79,11.7,HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 17:00:00,3,17,0,17.0,0,0,5,43,37,44,1.95,82,18.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 17:30:00,3,17,30,17.5,0,0,3,50,43,35,1.65,77,33.2,HIGH,SYNTHETIC_DEMO_DATA
2026-01-22 18:00:00,3,18,0,18.0,0,0,1,34,29,18,1.29,47,51.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 18:30:00,3,18,30,18.5,0,0,2,11,11,37,1.0,45,6.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-22 19:00:00,3,19,0,19.0,0,0,2,3,4,16,1.26,16,2.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-22 19:30:00,3,19,30,19.5,0,0,2,8,8,23,1.58,23,7.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-23 08:00:00,4,8,0,8.0,0,0,2,15,12,24,1.41,32,11.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-23 08:30:00,4,8,30,8.5,0,0,4,36,32,47,1.44,75,13.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 09:00:00,4,9,0,9.0,0,0,2,48,42,32,1.23,72,33.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 09:30:00,4,9,30,9.5,0,0,2,24,22,26,1.47,44,20.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 10:00:00,4,10,0,10.0,0,0,1,26,22,21,1.17,40,36.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 10:30:00,4,10,30,10.5,0,0,3,54,44,37,1.53,86,31.4,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 11:00:00,4,11,0,11.0,0,0,4,53,44,44,1.65,89,24.2,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 11:30:00,4,11,30,11.5,0,0,3,17,14,41,1.23,52,7.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 12:00:00,4,12,0,12.0,0,0,4,63,51,50,1.41,105,24.7,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 12:30:00,4,12,30,12.5,0,0,4,67,57,34,1.86,104,34.6,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 13:00:00,4,13,0,13.0,0,0,3,74,60,26,1.91,102,53.0,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 13:30:00,4,13,30,13.5,0,0,5,60,50,46,1.82,103,25.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 14:00:00,4,14,0,14.0,0,0,3,29,25,50,1.02,69,12.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 14:30:00,4,14,30,14.5,0,0,3,47,38,31,1.66,76,27.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 15:00:00,4,15,0,15.0,0,0,3,11,11,39,1.32,39,6.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 15:30:00,4,15,30,15.5,0,0,1,16,13,15,1.32,30,24.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-23 16:00:00,4,16,0,16.0,0,0,2,2,4,24,1.34,25,1.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-23 16:30:00,4,16,30,16.5,0,0,4,42,37,42,1.6,86,19.2,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 17:00:00,4,17,0,17.0,0,0,3,51,44,34,1.56,82,28.5,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 17:30:00,4,17,30,17.5,0,0,4,37,33,44,1.58,80,15.4,HIGH,SYNTHETIC_DEMO_DATA
2026-01-23 18:00:00,4,18,0,18.0,0,0,2,20,19,23,1.51,40,17.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 18:30:00,4,18,30,18.5,0,0,1,25,23,18,0.95,43,28.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-23 19:00:00,4,19,0,19.0,0,0,3,7,7,20,1.23,20,4.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-23 19:30:00,4,19,30,19.5,0,0,2,1,4,21,1.49,21,1.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 08:00:00,5,8,0,8.0,0,0,1,6,7,16,1.37,21,9.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 08:30:00,5,8,30,8.5,0,0,2,6,8,18,1.48,18,5.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 09:00:00,5,9,0,9.0,0,0,1,10,11,17,1.52,21,19.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 09:30:00,5,9,30,9.5,0,0,2,6,8,18,1.23,18,3.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 10:00:00,5,10,0,10.0,0,0,1,7,6,18,1.28,21,10.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 10:30:00,5,10,30,10.5,0,0,1,6,8,15,1.57,20,10.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 11:00:00,5,11,0,11.0,0,0,3,8,7,21,1.24,21,3.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 11:30:00,5,11,30,11.5,0,0,3,6,5,26,1.26,26,2.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 12:00:00,5,12,0,12.0,0,0,1,33,30,15,1.64,45,61.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-24 12:30:00,5,12,30,12.5,0,0,1,22,20,19,1.08,40,28.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-24 13:00:00,5,13,0,13.0,0,0,1,32,26,13,1.44,48,51.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-24 13:30:00,5,13,30,13.5,0,0,3,1,3,41,1.19,41,1.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-24 14:00:00,5,14,0,14.0,0,0,1,39,33,18,1.18,54,55.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-24 14:30:00,5,14,30,14.5,0,0,1,17,15,21,1.12,24,21.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 15:00:00,5,15,0,15.0,0,0,2,6,8,25,1.43,27,5.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 15:30:00,5,15,30,15.5,0,0,3,8,9,25,1.14,25,3.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 16:00:00,5,16,0,16.0,0,0,2,1,3,22,1.23,22,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 16:30:00,5,16,30,16.5,0,0,2,10,9,26,1.29,30,7.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 17:00:00,5,17,0,17.0,0,0,2,6,7,25,1.55,25,6.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 17:30:00,5,17,30,17.5,0,0,2,9,8,27,1.31,33,7.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 18:00:00,5,18,0,18.0,0,0,1,11,9,16,1.51,23,19.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 18:30:00,5,18,30,18.5,0,0,1,19,18,17,1.48,28,33.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 19:00:00,5,19,0,19.0,0,0,1,14,13,14,1.54,27,24.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-24 19:30:00,5,19,30,19.5,0,0,1,8,7,17,1.25,25,11.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 08:00:00,6,8,0,8.0,1,0,1,17,15,13,1.52,28,29.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 08:30:00,6,8,30,8.5,1,0,3,8,8,29,1.24,29,3.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 09:00:00,6,9,0,9.0,1,0,3,5,7,28,1.13,28,3.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 09:30:00,6,9,30,9.5,1,0,1,20,16,16,1.53,26,35.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 10:00:00,6,10,0,10.0,1,0,2,6,7,28,1.17,29,5.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 10:30:00,6,10,30,10.5,1,0,1,11,11,12,1.51,23,19.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 11:00:00,6,11,0,11.0,1,0,1,10,9,16,1.55,22,17.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 11:30:00,6,11,30,11.5,1,0,1,9,11,14,1.55,22,16.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 12:00:00,6,12,0,12.0,1,0,1,33,30,13,1.38,47,53.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-25 12:30:00,6,12,30,12.5,1,0,1,38,30,12,1.71,46,73.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-25 13:00:00,6,13,0,13.0,1,0,3,19,16,35,1.57,50,12.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-25 13:30:00,6,13,30,13.5,1,0,1,31,27,16,1.38,44,50.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-25 14:00:00,6,14,0,14.0,1,0,1,32,29,17,1.13,44,43.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-25 14:30:00,6,14,30,14.5,1,0,2,9,10,21,1.73,24,8.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 15:00:00,6,15,0,15.0,1,0,2,7,7,27,1.19,27,3.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 15:30:00,6,15,30,15.5,1,0,1,13,11,16,1.32,26,19.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 16:00:00,6,16,0,16.0,1,0,1,12,10,15,1.26,28,16.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 16:30:00,6,16,30,16.5,1,0,1,15,12,22,0.88,25,16.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 17:00:00,6,17,0,17.0,1,0,2,9,10,26,1.45,26,7.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 17:30:00,6,17,30,17.5,1,0,1,14,13,15,1.38,25,23.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 18:00:00,6,18,0,18.0,1,0,2,7,7,26,1.36,26,6.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 18:30:00,6,18,30,18.5,1,0,1,12,13,16,1.32,24,17.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 19:00:00,6,19,0,19.0,1,0,3,6,6,26,1.39,26,2.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-25 19:30:00,6,19,30,19.5,1,0,2,1,4,27,1.17,27,1.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-26 08:00:00,0,8,0,8.0,0,0,1,29,24,18,1.17,42,39.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 08:30:00,0,8,30,8.5,0,0,2,51,41,28,1.46,78,44.0,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 09:00:00,0,9,0,9.0,0,0,3,35,29,39,1.38,70,18.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 09:30:00,0,9,30,9.5,0,0,1,29,23,22,1.01,50,34.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 10:00:00,0,10,0,10.0,0,0,3,10,9,35,1.46,39,5.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 10:30:00,0,10,30,10.5,0,0,4,49,42,38,1.73,84,23.8,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 11:00:00,0,11,0,11.0,0,0,3,66,53,32,1.67,94,42.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 11:30:00,0,11,30,11.5,0,0,2,28,24,25,1.63,51,26.3,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 12:00:00,0,12,0,12.0,0,0,4,62,52,37,1.75,100,30.0,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 12:30:00,0,12,30,12.5,0,0,5,45,38,59,1.42,99,15.7,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 13:00:00,0,13,0,13.0,0,0,4,61,50,38,1.88,95,30.5,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 13:30:00,0,13,30,13.5,0,0,5,51,42,49,1.59,99,17.6,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 14:00:00,0,14,0,14.0,0,0,4,26,23,46,1.47,70,12.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 14:30:00,0,14,30,14.5,0,0,3,37,33,34,1.52,68,22.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 15:00:00,0,15,0,15.0,0,0,2,3,6,25,1.35,25,2.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-26 15:30:00,0,15,30,15.5,0,0,1,21,18,16,1.48,31,35.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-26 16:00:00,0,16,0,16.0,0,0,1,22,19,14,1.56,33,39.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-26 16:30:00,0,16,30,16.5,0,0,3,43,35,38,1.24,84,19.8,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 17:00:00,0,17,0,17.0,0,0,4,42,35,44,1.49,84,18.7,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 17:30:00,0,17,30,17.5,0,0,3,58,50,33,1.8,85,38.8,HIGH,SYNTHETIC_DEMO_DATA
2026-01-26 18:00:00,0,18,0,18.0,0,0,2,23,21,25,1.61,44,21.3,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 18:30:00,0,18,30,18.5,0,0,2,25,21,30,1.25,48,17.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-26 19:00:00,0,19,0,19.0,0,0,2,1,5,19,1.4,19,1.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-26 19:30:00,0,19,30,19.5,0,0,1,15,15,17,1.53,25,27.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-27 08:00:00,1,8,0,8.0,0,0,1,22,22,19,1.24,39,31.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 08:30:00,1,8,30,8.5,0,0,3,49,41,33,1.52,81,28.8,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 09:00:00,1,9,0,9.0,0,0,3,47,39,36,1.5,79,27.1,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 09:30:00,1,9,30,9.5,0,0,3,15,15,35,1.59,42,8.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 10:00:00,1,10,0,10.0,0,0,2,17,17,27,1.26,43,12.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 10:30:00,1,10,30,10.5,0,0,5,36,30,55,1.52,82,12.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 11:00:00,1,11,0,11.0,0,0,5,48,40,47,1.75,92,18.3,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 11:30:00,1,11,30,11.5,0,0,3,15,12,48,1.08,56,7.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 12:00:00,1,12,0,12.0,0,0,4,54,45,51,1.39,100,21.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 12:30:00,1,12,30,12.5,0,0,4,71,60,34,1.91,108,36.6,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 13:00:00,1,13,0,13.0,0,0,4,53,46,42,1.53,98,23.2,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 13:30:00,1,13,30,13.5,0,0,4,62,51,41,1.59,108,27.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 14:00:00,1,14,0,14.0,0,0,2,44,39,33,1.09,71,27.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 14:30:00,1,14,30,14.5,0,0,2,50,43,25,1.38,71,40.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 15:00:00,1,15,0,15.0,0,0,2,5,5,32,1.14,34,4.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-27 15:30:00,1,15,30,15.5,0,0,2,12,11,24,1.4,30,10.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-27 16:00:00,1,16,0,16.0,0,0,1,13,14,14,1.44,24,22.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-27 16:30:00,1,16,30,16.5,0,0,4,41,34,41,1.67,78,19.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 17:00:00,1,17,0,17.0,0,0,4,57,46,34,1.95,89,29.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 17:30:00,1,17,30,17.5,0,0,3,52,43,28,1.8,83,34.2,HIGH,SYNTHETIC_DEMO_DATA
2026-01-27 18:00:00,1,18,0,18.0,0,0,2,26,21,32,1.22,46,19.3,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 18:30:00,1,18,30,18.5,0,0,2,26,22,27,1.43,48,21.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-27 19:00:00,1,19,0,19.0,0,0,2,5,8,24,1.51,24,4.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-27 19:30:00,1,19,30,19.5,0,0,1,5,7,14,1.4,14,9.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 08:00:00,2,8,0,8.0,0,0,2,6,7,28,1.47,30,3.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 08:30:00,2,8,30,8.5,0,0,2,44,35,34,1.03,75,25.5,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 09:00:00,2,9,0,9.0,0,0,3,43,35,30,1.61,75,25.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 09:30:00,2,9,30,9.5,0,0,2,19,16,30,1.16,43,13.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-28 10:00:00,2,10,0,10.0,0,0,2,7,7,32,1.2,36,5.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 10:30:00,2,10,30,10.5,0,0,5,43,36,45,1.88,84,18.2,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 11:00:00,2,11,0,11.0,0,0,4,43,38,45,1.55,86,19.0,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 11:30:00,2,11,30,11.5,0,0,3,26,21,39,1.38,52,12.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-28 12:00:00,2,12,0,12.0,0,0,3,70,57,32,1.53,104,41.8,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 12:30:00,2,12,30,12.5,0,0,4,63,52,39,1.78,101,31.0,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 13:00:00,2,13,0,13.0,0,0,3,64,53,33,1.6,96,38.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 13:30:00,2,13,30,13.5,0,0,4,56,47,51,1.28,107,21.3,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 14:00:00,2,14,0,14.0,0,0,3,42,34,34,1.52,73,23.4,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 14:30:00,2,14,30,14.5,0,0,2,48,39,30,1.2,73,33.5,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 15:00:00,2,15,0,15.0,0,0,2,8,9,28,1.34,29,5.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 15:30:00,2,15,30,15.5,0,0,1,16,16,17,1.5,26,29.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 16:00:00,2,16,0,16.0,0,0,1,19,16,17,1.57,30,35.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 16:30:00,2,16,30,16.5,0,0,3,57,49,27,1.88,81,39.4,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 17:00:00,2,17,0,17.0,0,0,5,30,24,62,1.3,85,8.6,HIGH,SYNTHETIC_DEMO_DATA
